Student ID,Course Name
21201,R Programming
21202,Machine Learning
21202,Python Data Structures
21202,Artificial Intelligence
21202,R Programming
21202,"Tables, Data & Networking in iOS"
21202,Matrix Algebra for Engineers
21202,Introduction to Mathematical Thinking
21202,Getting and Cleani
21202,R Programming
21202,Programming with MATLAB
21202,The Data Scientist�s Toolbox
21203,Moralities of Everyday Life
21203,Machine Learning
21203,Python Data Structures
21203,Artificial Intelligence
21203,R Programming
21203,Programming with MATLAB
21203,The Data Scientist�s Toolbox
21204,Introduction to Data Science in Python
21205,Deep Learning in Python
21205,Blockchain in Business
21206,MBA Essentials
21206,Presentation skills: Effective Presentation Delivery
21206,Introduction to Philosophy
21206,Teaching and Assessing Clinical Skills
21206,Health Concepts 
21206,Grammar and Punctuation
21206,System Administration 
21207,SRS Documents: Requirements and Diagrammatic Notation
21207,Software Requirements Prioritization
21207,Requirements Gathering for Secure Software Development
21207,IT Infrastructure Services
21207,MBA Essentials
21207,SQL Server
21207,Matrix Algebra for Engineers
21207,Linear Regression for Business Statistics
21207,database fundamentals
21207,Database Management Essentials
21207,MongoDB Aggregation Framework
21208,Applications in Engineering Mechanics
21208,Robotics 
21208,MOS Transistors
21208,Machine Learning
21208,Introduction to Data Science in Python
21208,Deep Learning in Python
21208,Blockchain in Business
21208,Introduction to Power Electronics
21208,Embedded Hardware and Operating Systems
21208,Advanced Converter Control Techniques
21209,MOS Transistors
21209,Introduction to Power Electronics
21209,Embedded Hardware and Operating Systems
21209,Advanced Converter Control Techniques
21209,Embedded Hardware and Operating Systems
21209,Internet of Things
21209,Python Data Structures
21210,Artificial Intelligence
21210,Cryptography 
21210,Algorithms
21211,R Programming
21211,Machine Learning
21211,Python Data Structures
21211,Artificial Intelligence
21211,R Programming
21211,"Tables, Data & Networking in iOS"
21211,Matrix Algebra for Engineers
21211,Introduction to Mathematical Thinking
21211,Getting and Cleaning Data
21211,Machine Learning
21212,Introduction to Data Science in Python
21212,Deep Learning in Python
21212,Python Data Structures
21212,Artificial Intelligence
21212,Cryptography 
21213,Algorithms
21213,R Programming
21213,Machine Learning
21213,Python Data Structures
21213,Artificial Intelligence
21213,R Programming
21213,Programming with MATLAB
21213,The Data Scientist�s Toolbox
21213,"Tables, Data & Networking in iOS"
21213,Introduction to Game Development
21214,Java Programming: Solving Problems with Software
21215,Mobile Applications for Android
21216,Introduction to Data Science in Python
21216,Deep Learning in Python
21216,Blockchain in Business
21216,Blockchain in Business
21216,Ruby on Rails
21216,Introduction to Big Data
21216,Introduction to Game Development
21216,Java Programming: Solving Problems with Software
21216,Mobile Applications for Android
21217,Introduction to Data Science in Python
21217,Deep Learning in Python
21217,Blockchain in Business
21217,Python Data Structures
21217,Artificial Intelligence
21218,Cryptography 
21218,Algorithms
21218,R Programming
21218,Machine Learning
21219,Introduction to Data Science in Python
21219,Deep Learning in Python
21219,Blockchain in Business
21220,R Programming
21220,Programming with MATLAB
21220,The Data Scientist�s Toolbox
21221,Python Data Structures
21221,Artificial Intelligence
21221,C++ For C Programmers
21221,System Administration 
21221,SRS Documents: Requirements and Diagrammatic Notation
21221,Software Requirements Prioritization
21221,Requirements Gathering for Secure Software Development
21222,IT Infrastructure Services
21222,MBA Essentials
21223,SQL Server
21223,Matrix Algebra for Engineers
21223,Linear Regression for Business Statistics
21223,database fundamentals
21223,Database Management Essentials
21223,MongoDB Aggregation Framework
21223,Applications in Engineering Mechanics
21223,Robotics 
21223,MOS Transistors
21223,Machine Learning
21223,Introduction to Data Science in Python
21224,Deep Learning in Python
21225,Blockchain in Business
21225,Introduction to Power Electronics
21225,Embedded Hardware and Operating Systems
21225,Advanced Converter Control Techniques
21225,Python and Statistics for Financial Analysis
21225,Machine Learning
21225,Introduction to Data Science in Python
21225,Deep Learning in Python
21225,Blockchain in Business
21225,Matrix Algebra for Engineers
21226,Python Data Structures
21226,Artificial Intelligence
21226,R Programming
21226,Programming with MATLAB
21227,The Data Scientist�s Toolbox
21227,Introduction to Mathematical Thinking
21227,Getting and Cleaning Data
21227,Ruby on Rails
21227,Introduction to Big Data
21227,Become a Digital Marketer
21227,Mastering Data Analysis in Excel
21227,Blockchain in Business
21228,Java Programming
21228,Android App Development
21229,Introduction to iOS App Development
21229,Python Data Structures
21229,Artificial Intelligence
21229,"Tables, Data & Networking in iOS"
21229,Introduction to Game Development
21229,Java Programming: Solving Problems with Software
21229,Mobile Applications for Android
21229,Vector Calculus for Engineers
21229,Regression Model
21229,Differential Equations for Engineers
21230,Statistical Inference
21230,"Programming Foundations with JavaScript, HTML and CSS"
21230,Responsive Web Design
21230,Introduction to Web Development
21230,Introduction to HTML5
21230,Product Strategy
21230,System Administration 
21230,SRS Documents: Requirements and Diagrammatic Notation
21230,Software Requirements Prioritization
21231,Requirements Gathering for Secure Software Development
21231,IT Infrastructure Services
21231,MBA Essentials
21231,MOS Transistors
21231,Introduction to Power Electronics
21231,Embedded Hardware and Operating Systems
21231,Advanced Converter Control Techniques
21231,Embedded Hardware and Operating Systems
21231,Internet of Things
21231,Python Data Structures
21231,Artificial Intelligence
21232,Cryptography 
21232,Algorithms
21232,R Programming
21232,Machine Learning
21232,Python Data Structures
21232,Artificial Intelligence
21232,R Programming
21232,"Tables, Data & Networking in iOS"
21232,Matrix Algebra for Engineers
21232,Introduction to Mathematical Thinking
21233,Getting and Cleani
21233,SQL Server
21233,Matrix Algebra for Engineers
21233,Linear Regression for Business Statistics
21233,database fundamentals
21233,Database Management Essentials
21233,MongoDB Aggregation Framework
21233,Applications in Engineering Mechanics
21233,Robotics 
21234,MOS Transistors
21234,Machine Learning
21234,Introduction to Data Science in Python
21234,Deep Learning in Python
21234,Blockchain in Business
21234,Introduction to Power Electronics
21234,Embedded Hardware and Operating Systems
21235,Advanced Converter Control Techniques
21235,Embedded Hardware and Operating Systems
21236,Internet of Things
21236,Network Security
21236,"Cyberwar, Surveillance and Security"
21236,Ethical Hacking
21237,Python Data Structures
21237,Artificial Intelligence
21237,R Programming
21238,Programming with MATLAB
21238,The Data Scientist�s Toolbox
21238,Access Controls
21238,Security & Database Vulnerabilities
21238,Cryptography 
21238,Cloud Computing Concepts
21238,Principles of Computing
21238,Algorithms
21238,Machine Learning
21238,Introduction to Data Science in Python
21238,Deep Learning in Python
21239,Blockchain in Business
21239,Moralities of Everyday Life
21240,MBA Essentials
21240,Presentation skills: Effective Presentation Delivery
21240,Introduction to Philosophy
21240,Teaching and Assessing Clinical Skills
21241,Health Concepts 
21242,Grammar and Punctuation
21242,Python Data Structures
21243,Artificial Intelligence
21243,MOS Transistors
21243,Introduction to Power Electronics
21243,Embedded Hardware and Operating Systems
21243,Advanced Converter Control Techniques
21243,Embedded Hardware and Operating Systems
21243,Internet of Things
21243,Python Data Structures
21243,Artificial Intelligence
21243,Cryptography 
21244,Algorithms
21244,R Programming
21244,Machine Learning
21244,Python Data Structures
21244,Artificial Intelligence
21244,R Programming
21244,"Tables, Data & Networking in iOS"
21244,Matrix Algebra for Engineers
21244,Introduction to Mathematical Thinking
21245,Getting and Cleani
21245,R Programming
21245,Programming with MATLAB
21245,The Data Scientist�s Toolbox
21245,Moralities of Everyday Life
21245,Machine Learning
21245,Python Data Structures
21245,Artificial Intelligence
21245,R Programming
21246,Programming with MATLAB
21246,The Data Scientist�s Toolbox
21246,Introduction to Data Science in Python
21246,Deep Learning in Python
21246,Blockchain in Business
21246,MBA Essentials
21246,Presentation skills: Effective Presentation Delivery
21246,Introduction to Philosophy
21247,Teaching and Assessing Clinical Skills
21247,Health Concepts 
21247,Grammar and Punctuation
21247,System Administration 
21247,SRS Documents: Requirements and Diagrammatic Notation
21247,Software Requirements Prioritization
21248,Requirements Gathering for Secure Software Development
21249,IT Infrastructure Services
21249,MBA Essentials
21249,SQL Server
21249,Matrix Algebra for Engineers
21249,Linear Regression for Business Statistics
21249,database fundamentals
21249,Database Management Essentials
21249,MongoDB Aggregation Framework
21249,Applications in Engineering Mechanics
21249,Robotics 
21249,MOS Transistors
21250,Machine Learning
21250,Introduction to Data Science in Python
21251,Deep Learning in Python
21251,Blockchain in Business
21251,Introduction to Power Electronics
21251,Embedded Hardware and Operating Systems
21251,MOS Transistors
21252,Introduction to Power Electronics
21252,Embedded Hardware and Operating Systems
21252,Advanced Converter Control Techniques
21252,Embedded Hardware and Operating Systems
21252,Internet of Things
21252,Python Data Structures
21253,Artificial Intelligence
21253,Cryptography 
21253,Algorithms
21253,R Programming
21253,Machine Learning
21253,Python Data Structures
21254,Artificial Intelligence
21254,R Programming
21254,"Tables, Data & Networking in iOS"
21254,Matrix Algebra for Engineers
21254,Introduction to Mathematical Thinking
21254,Getting and Cleaning Data
21254,Machine Learning
21255,Introduction to Data Science in Python
21255,Deep Learning in Python
21255,Python Data Structures
21255,Artificial Intelligence
21255,Cryptography 
21255,Algorithms
21255,R Programming
21256,Machine Learning
21256,Python Data Structures
21256,Artificial Intelligence
21256,R Programming
21256,Programming with MATLAB
21256,The Data Scientist�s Toolbox
21256,"Tables, Data & Networking in iOS"
21256,Introduction to Game Development
21256,Java Programming: Solving Problems with Software
21256,Mobile Applications for Android
21257,Introduction to Data Science in Python
21257,Deep Learning in Python
21257,Blockchain in Business
21257,Blockchain in Business
21257,Ruby on Rails
21257,Introduction to Big Data
21257,Introduction to Game Development
21257,Java Programming: Solving Problems with Software
21257,Mobile Applications for Android
21258,Introduction to Data Science in Python
21258,Deep Learning in Python
21258,Blockchain in Business
21258,Python Data Structures
21258,Artificial Intelligence
21258,Cryptography 
21258,Algorithms
21259,R Programming
21259,Machine Learning
21259,Introduction to Data Science in Python
21259,Deep Learning in Python
21259,Blockchain in Business
21259,R Programming
21259,Programming with MATLAB
21260,The Data Scientist�s Toolbox
21260,Python Data Structures
21260,Artificial Intelligence
21260,C++ For C Programmers
21260,System Administration 
21261,SRS Documents: Requirements and Diagrammatic Notation
21261,Software Requirements Prioritization
21262,Requirements Gathering for Secure Software Development
21262,IT Infrastructure Services
21262,MBA Essentials
21262,SQL Server
21262,Matrix Algebra for Engineers
21262,Linear Regression for Business Statistics
21262,database fundamentals
21263,Database Management Essentials
21263,MongoDB Aggregation Framework
21263,Applications in Engineering Mechanics
21263,Robotics 
21263,MOS Transistors
21263,Machine Learning
21264,Introduction to Data Science in Python
21264,Deep Learning in Python
21264,Blockchain in Business
21264,Introduction to Power Electronics
21264,Embedded Hardware and Operating Systems
21264,Advanced Converter Control Techniques
21264,Python and Statistics for Financial Analysis
21264,Machine Learning
21264,Introduction to Data Science in Python
21265,Deep Learning in Python
21265,Blockchain in Business
21265,Matrix Algebra for Engineers
21265,Python Data Structures
21265,Artificial Intelligence
21265,R Programming
21265,Programming with MATLAB
21265,The Data Scientist�s Toolbox
21265,Introduction to Mathematical Thinking
21265,Getting and Cleaning Data
21266,Ruby on Rails
21267,Introduction to Big Data
21267,Become a Digital Marketer
21267,Mastering Data Analysis in Excel
21267,Blockchain in Business
21267,Java Programming
21267,Android App Development
21267,Introduction to iOS App Development
21267,Python Data Structures
21267,Artificial Intelligence
21268,"Tables, Data & Networking in iOS"
21269,Introduction to Game Development
21269,Java Programming: Solving Problems with Software
21269,Mobile Applications for Android
21269,Vector Calculus for Engineers
21269,Regression Model
21269,Differential Equations for Engineers
21269,Statistical Inference
21269,"Programming Foundations with JavaScript, HTML and CSS"
21269,Responsive Web Design
21269,Introduction to Web Development
21269,Introduction to HTML5
21270,Product Strategy
21270,System Administration 
21270,SRS Documents: Requirements and Diagrammatic Notation
21270,Software Requirements Prioritization
21270,Requirements Gathering for Secure Software Development
21271,IT Infrastructure Services
21271,MBA Essentials
21271,MOS Transistors
21271,Introduction to Power Electronics
21271,Embedded Hardware and Operating Systems
21271,Advanced Converter Control Techniques
21272,Embedded Hardware and Operating Systems
21272,Internet of Things
21272,Python Data Structures
21272,Artificial Intelligence
21272,Cryptography 
21272,Algorithms
21272,R Programming
21273,Machine Learning
21273,Python Data Structures
21273,Artificial Intelligence
21273,R Programming
21273,"Tables, Data & Networking in iOS"
21273,Matrix Algebra for Engineers
21274,Introduction to Mathematical Thinking
21274,Getting and Cleani
21274,SQL Server
21274,Matrix Algebra for Engineers
21274,Linear Regression for Business Statistics
21274,database fundamentals
21274,Database Management Essentials
21274,MongoDB Aggregation Framework
21274,Applications in Engineering Mechanics
21274,Robotics 
21274,MOS Transistors
21275,Machine Learning
21275,Introduction to Data Science in Python
21275,Deep Learning in Python
21275,Blockchain in Business
21275,Introduction to Power Electronics
21275,Embedded Hardware and Operating Systems
21275,Advanced Converter Control Techniques
21275,Embedded Hardware and Operating Systems
21275,Internet of Things
21275,Network Security
21275,"Cyberwar, Surveillance and Security"
21276,Ethical Hacking
21276,Python Data Structures
21276,Artificial Intelligence
21276,R Programming
21276,Programming with MATLAB
21276,The Data Scientist�s Toolbox
21276,Access Controls
21276,Security & Database Vulnerabilities
21276,Cryptography 
21276,Cloud Computing Concepts
21276,Principles of Computing
21277,Algorithms
21277,Machine Learning
21277,Introduction to Data Science in Python
21277,Deep Learning in Python
21277,Blockchain in Business
21277,Moralities of Everyday Life
21278,MBA Essentials
21279,Presentation skills: Effective Presentation Delivery
21279,Introduction to Philosophy
21279,Teaching and Assessing Clinical Skills
21279,Health Concepts 
21279,Grammar and Punctuation
21279,Python Data Structures
21279,Artificial Intelligence
21280,MOS Transistors
21280,Introduction to Power Electronics
21280,Embedded Hardware and Operating Systems
21280,Advanced Converter Control Techniques
21281,Embedded Hardware and Operating Systems
21281,Internet of Things
21282,Python Data Structures
21282,Artificial Intelligence
21282,Cryptography 
21282,Algorithms
21282,R Programming
21282,Machine Learning
21282,Python Data Structures
21282,Artificial Intelligence
21282,R Programming
21282,"Tables, Data & Networking in iOS"
21282,Matrix Algebra for Engineers
21283,Introduction to Mathematical Thinking
21283,Getting and Cleani
21283,R Programming
21283,Programming with MATLAB
21283,The Data Scientist�s Toolbox
21283,Moralities of Everyday Life
21284,Machine Learning
21284,Python Data Structures
21284,Artificial Intelligence
21284,R Programming
21284,Programming with MATLAB
21284,The Data Scientist�s Toolbox
21284,Introduction to Data Science in Python
21284,Deep Learning in Python
21284,Blockchain in Business
21284,MBA Essentials
21285,Presentation skills: Effective Presentation Delivery
21285,Introduction to Philosophy
21285,Teaching and Assessing Clinical Skills
21285,Health Concepts 
21285,Grammar and Punctuation
21285,System Administration 
21285,SRS Documents: Requirements and Diagrammatic Notation
21285,Software Requirements Prioritization
21286,Requirements Gathering for Secure Software Development
21286,IT Infrastructure Services
21286,MBA Essentials
21286,SQL Server
21286,Matrix Algebra for Engineers
21286,Linear Regression for Business Statistics
21286,database fundamentals
21286,Database Management Essentials
21287,MongoDB Aggregation Framework
21288,Applications in Engineering Mechanics
21288,Robotics 
21288,MOS Transistors
21288,Machine Learning
21288,Introduction to Data Science in Python
21288,Deep Learning in Python
21288,Blockchain in Business
21288,Introduction to Power Electronics
21289,Embedded Hardware and Operating Systems
21289,MOS Transistors
21289,Introduction to Power Electronics
21289,Embedded Hardware and Operating Systems
21290,Advanced Converter Control Techniques
21290,Embedded Hardware and Operating Systems
21290,Internet of Things
21290,Python Data Structures
21290,Artificial Intelligence
21290,Cryptography 
21290,Algorithms
21290,R Programming
21291,Machine Learning
21292,Python Data Structures
21292,Artificial Intelligence
21292,R Programming
21292,"Tables, Data & Networking in iOS"
21292,Matrix Algebra for Engineers
21292,Introduction to Mathematical Thinking
21292,Getting and Cleaning Data
21292,Machine Learning
21292,Introduction to Data Science in Python
21292,Deep Learning in Python
21292,Python Data Structures
21293,Artificial Intelligence
21293,Cryptography 
21293,Algorithms
21293,R Programming
21294,Machine Learning
21294,Python Data Structures
21294,Artificial Intelligence
21294,R Programming
21294,Programming with MATLAB
21294,The Data Scientist�s Toolbox
21294,"Tables, Data & Networking in iOS"
21294,Introduction to Game Development
21295,Java Programming: Solving Problems with Software
21296,Mobile Applications for Android
21297,Introduction to Data Science in Python
21297,Deep Learning in Python
21297,Blockchain in Business
21297,Blockchain in Business
21297,Ruby on Rails
21297,Introduction to Big Data
21297,Introduction to Game Development
21297,Java Programming: Solving Problems with Software
21297,Mobile Applications for Android
21297,Introduction to Data Science in Python
21297,Deep Learning in Python
21298,Blockchain in Business
21298,Python Data Structures
21298,Artificial Intelligence
21298,Cryptography 
21298,Algorithms
21298,R Programming
21299,Machine Learning
21299,Introduction to Data Science in Python
21299,Deep Learning in Python
21299,Blockchain in Business
21299,R Programming
21299,Programming with MATLAB
21299,The Data Scientist�s Toolbox
21299,Python Data Structures
21299,Artificial Intelligence
21299,C++ For C Programmers
21300,System Administration 
21300,SRS Documents: Requirements and Diagrammatic Notation
21300,Software Requirements Prioritization
21300,Requirements Gathering for Secure Software Development
21300,IT Infrastructure Services
21300,MBA Essentials
21300,SQL Server
21300,Matrix Algebra for Engineers
21300,Linear Regression for Business Statistics
21300,database fundamentals
21301,Database Management Essentials
21301,MongoDB Aggregation Framework
21301,Applications in Engineering Mechanics
21301,Robotics 
21301,MOS Transistors
21301,Machine Learning
21301,Introduction to Data Science in Python
21302,Deep Learning in Python
21303,Blockchain in Business
21303,Introduction to Power Electronics
21303,Embedded Hardware and Operating Systems
21303,Advanced Converter Control Techniques
21303,Python and Statistics for Financial Analysis
21303,Machine Learning
21303,Introduction to Data Science in Python
21303,Deep Learning in Python
21304,Blockchain in Business
21304,Matrix Algebra for Engineers
21304,Python Data Structures
21304,Artificial Intelligence
21304,R Programming
21304,Programming with MATLAB
21305,The Data Scientist�s Toolbox
21305,Introduction to Mathematical Thinking
21305,Getting and Cleaning Data
21305,Ruby on Rails
21305,Introduction to Big Data
21306,Become a Digital Marketer
21306,Mastering Data Analysis in Excel
21306,Blockchain in Business
21306,Java Programming
21306,Android App Development
21306,Introduction to iOS App Development
21307,Python Data Structures
21307,Artificial Intelligence
21307,"Tables, Data & Networking in iOS"
21307,Introduction to Game Development
21308,Java Programming: Solving Problems with Software
21308,Mobile Applications for Android
21308,Vector Calculus for Engineers
21309,Regression Model
21309,Differential Equations for Engineers
21309,Statistical Inference
21309,"Programming Foundations with JavaScript, HTML and CSS"
21309,Responsive Web Design
21309,Introduction to Web Development
21310,Introduction to HTML5
21310,Product Strategy
21310,System Administration 
21310,SRS Documents: Requirements and Diagrammatic Notation
21311,Software Requirements Prioritization
21312,Requirements Gathering for Secure Software Development
21312,IT Infrastructure Services
21312,MBA Essentials
21312,MOS Transistors
21313,Introduction to Power Electronics
21313,Embedded Hardware and Operating Systems
21313,Advanced Converter Control Techniques
21313,Embedded Hardware and Operating Systems
21313,Internet of Things
21314,Python Data Structures
21315,Artificial Intelligence
21315,Cryptography 
21315,Algorithms
21315,R Programming
21315,Machine Learning
21315,Python Data Structures
21315,Artificial Intelligence
21315,R Programming
21316,"Tables, Data & Networking in iOS"
21317,Matrix Algebra for Engineers
21318,Introduction to Mathematical Thinking
21318,Getting and Cleani
21318,SQL Server
21318,Matrix Algebra for Engineers
21318,Linear Regression for Business Statistics
21318,database fundamentals
21319,Database Management Essentials
21319,MongoDB Aggregation Framework
21319,Applications in Engineering Mechanics
21319,Robotics 
21319,MOS Transistors
21319,Machine Learning
21319,Introduction to Data Science in Python
21319,Deep Learning in Python
21319,Blockchain in Business
21319,Introduction to Power Electronics
21320,Embedded Hardware and Operating Systems
21320,Advanced Converter Control Techniques
21320,Embedded Hardware and Operating Systems
21320,Internet of Things
21320,Network Security
21321,"Cyberwar, Surveillance and Security"
21321,Ethical Hacking
21321,Python Data Structures
21321,Artificial Intelligence
21321,R Programming
21321,Programming with MATLAB
21321,The Data Scientist�s Toolbox
21322,Access Controls
21322,Security & Database Vulnerabilities
21322,Cryptography 
21322,Cloud Computing Concepts
21322,Principles of Computing
21322,Algorithms
21322,Machine Learning
21322,Introduction to Data Science in Python
21322,Deep Learning in Python
21323,Blockchain in Business
21323,Moralities of Everyday Life
21323,MBA Essentials
21323,Presentation skills: Effective Presentation Delivery
21323,Introduction to Philosophy
21323,Teaching and Assessing Clinical Skills
21323,Health Concepts 
21324,Grammar and Punctuation
21324,Python Data Structures
21324,Artificial Intelligence
21324,MOS Transistors
21324,Introduction to Power Electronics
21324,Embedded Hardware and Operating Systems
21324,Advanced Converter Control Techniques
21325,Embedded Hardware and Operating Systems
21325,Internet of Things
21325,Python Data Structures
21325,Artificial Intelligence
21326,Cryptography 
21326,Algorithms
21326,R Programming
21326,Machine Learning
21326,Python Data Structures
21326,Artificial Intelligence
21327,R Programming
21327,"Tables, Data & Networking in iOS"
21327,Matrix Algebra for Engineers
21327,Introduction to Mathematical Thinking
21327,Getting and Cleani
21327,R Programming
21327,Programming with MATLAB
21327,The Data Scientist�s Toolbox
21327,Moralities of Everyday Life
21327,Machine Learning
21327,Python Data Structures
21328,Artificial Intelligence
21328,R Programming
21328,Programming with MATLAB
21328,The Data Scientist�s Toolbox
21328,Introduction to Data Science in Python
21328,Deep Learning in Python
21329,Blockchain in Business
21329,MBA Essentials
21329,Presentation skills: Effective Presentation Delivery
21329,Introduction to Philosophy
21329,Teaching and Assessing Clinical Skills
21330,Health Concepts 
21330,Grammar and Punctuation
21330,System Administration 
21330,SRS Documents: Requirements and Diagrammatic Notation
21330,Software Requirements Prioritization
21330,Requirements Gathering for Secure Software Development
21330,IT Infrastructure Services
21330,MBA Essentials
21330,SQL Server
21330,Matrix Algebra for Engineers
21330,Linear Regression for Business Statistics
21331,database fundamentals
21331,Database Management Essentials
21331,MongoDB Aggregation Framework
21331,Applications in Engineering Mechanics
21331,Robotics 
21332,MOS Transistors
21332,Machine Learning
21333,Introduction to Data Science in Python
21333,Deep Learning in Python
21333,Blockchain in Business
21333,Introduction to Power Electronics
21333,Embedded Hardware and Operating Systems
21334,Advanced Converter Control Techniques
21335,MOS Transistors
21335,Introduction to Power Electronics
21335,Embedded Hardware and Operating Systems
21335,Advanced Converter Control Techniques
21335,Embedded Hardware and Operating Systems
21335,Internet of Things
21335,Python Data Structures
21335,Artificial Intelligence
21335,Cryptography 
21336,Algorithms
21337,R Programming
21337,Machine Learning
21337,Python Data Structures
21337,Artificial Intelligence
21337,R Programming
21337,"Tables, Data & Networking in iOS"
21338,Matrix Algebra for Engineers
21338,Introduction to Mathematical Thinking
21338,Getting and Cleaning Data
21338,Machine Learning
21338,Introduction to Data Science in Python
21338,Deep Learning in Python
21338,Python Data Structures
21338,Artificial Intelligence
21338,Cryptography 
21338,Algorithms
21338,R Programming
21339,Machine Learning
21339,Python Data Structures
21339,Artificial Intelligence
21340,R Programming
21340,Programming with MATLAB
21340,The Data Scientist�s Toolbox
21340,"Tables, Data & Networking in iOS"
21340,Introduction to Game Development
21340,Java Programming: Solving Problems with Software
21340,Mobile Applications for Android
21340,Introduction to Data Science in Python
21340,Deep Learning in Python
21340,Blockchain in Business
21341,Blockchain in Business
21341,Ruby on Rails
21341,Introduction to Big Data
21341,Introduction to Game Development
21341,Java Programming: Solving Problems with Software
21341,Mobile Applications for Android
21341,Introduction to Data Science in Python
21341,Deep Learning in Python
21341,Blockchain in Business
21341,Python Data Structures
21342,Artificial Intelligence
21342,Cryptography 
21342,Algorithms
21342,R Programming
21343,Machine Learning
21343,Introduction to Data Science in Python
21343,Deep Learning in Python
21344,Blockchain in Business
21344,R Programming
21344,Programming with MATLAB
21344,The Data Scientist�s Toolbox
21344,Python Data Structures
21344,Artificial Intelligence
21344,C++ For C Programmers
21344,System Administration 
21344,SRS Documents: Requirements and Diagrammatic Notation
21345,Software Requirements Prioritization
21345,Requirements Gathering for Secure Software Development
21345,IT Infrastructure Services
21345,MBA Essentials
21345,SQL Server
21345,Matrix Algebra for Engineers
21345,Linear Regression for Business Statistics
21345,database fundamentals
21345,Database Management Essentials
21345,MongoDB Aggregation Framework
21345,Applications in Engineering Mechanics
21346,Robotics 
21346,MOS Transistors
21346,Machine Learning
21346,Introduction to Data Science in Python
21346,Deep Learning in Python
21346,Blockchain in Business
21346,Introduction to Power Electronics
21346,Embedded Hardware and Operating Systems
21346,Advanced Converter Control Techniques
21346,Python and Statistics for Financial Analysis
21347,Machine Learning
21347,Introduction to Data Science in Python
21347,Deep Learning in Python
21348,Blockchain in Business
21348,Matrix Algebra for Engineers
21348,Python Data Structures
21348,Artificial Intelligence
21348,R Programming
21348,Programming with MATLAB
21348,The Data Scientist�s Toolbox
21348,Introduction to Mathematical Thinking
21348,Getting and Cleaning Data
21348,Ruby on Rails
21349,Introduction to Big Data
21350,Become a Digital Marketer
21350,Mastering Data Analysis in Excel
21350,Blockchain in Business
21350,Java Programming
21350,Android App Development
21351,Introduction to iOS App Development
21351,Python Data Structures
21351,Artificial Intelligence
21351,"Tables, Data & Networking in iOS"
21351,Introduction to Game Development
21352,Java Programming: Solving Problems with Software
21352,Mobile Applications for Android
21352,Vector Calculus for Engineers
21352,Regression Model
21352,Differential Equations for Engineers
21352,Statistical Inference
21353,"Programming Foundations with JavaScript, HTML and CSS"
21353,Responsive Web Design
21353,Introduction to Web Development
21353,Introduction to HTML5
21353,Product Strategy
21353,System Administration 
21353,SRS Documents: Requirements and Diagrammatic Notation
21353,Software Requirements Prioritization
21353,Requirements Gathering for Secure Software Development
21353,IT Infrastructure Services
21354,MBA Essentials
21354,MOS Transistors
21354,Introduction to Power Electronics
21354,Embedded Hardware and Operating Systems
21354,Advanced Converter Control Techniques
21355,Embedded Hardware and Operating Systems
21355,Internet of Things
21355,Python Data Structures
21355,Artificial Intelligence
21355,Cryptography 
21355,Algorithms
21355,R Programming
21355,Machine Learning
21355,Python Data Structures
21355,Artificial Intelligence
21356,R Programming
21356,"Tables, Data & Networking in iOS"
21356,Matrix Algebra for Engineers
21356,Introduction to Mathematical Thinking
21356,Getting and Cleani
21356,SQL Server
21356,Matrix Algebra for Engineers
21357,Linear Regression for Business Statistics
21357,database fundamentals
21357,Database Management Essentials
21358,MongoDB Aggregation Framework
21359,Applications in Engineering Mechanics
21359,Robotics 
21359,MOS Transistors
21359,Machine Learning
21359,Introduction to Data Science in Python
21360,Deep Learning in Python
21360,Blockchain in Business
21360,Introduction to Power Electronics
21360,Embedded Hardware and Operating Systems
21360,Advanced Converter Control Techniques
21360,Embedded Hardware and Operating Systems
21360,Internet of Things
21360,Network Security
21361,"Cyberwar, Surveillance and Security"
21361,Ethical Hacking
21361,Python Data Structures
21361,Artificial Intelligence
21362,R Programming
21362,Programming with MATLAB
21362,The Data Scientist�s Toolbox
21362,Access Controls
21362,Security & Database Vulnerabilities
21363,Cryptography 
21363,Cloud Computing Concepts
21364,Principles of Computing
21364,Algorithms
21364,Machine Learning
21365,Introduction to Data Science in Python
21365,Deep Learning in Python
21366,Blockchain in Business
21366,Moralities of Everyday Life
21366,MBA Essentials
21366,Presentation skills: Effective Presentation Delivery
21366,Introduction to Philosophy
21366,Teaching and Assessing Clinical Skills
21366,Health Concepts 
21366,Grammar and Punctuation
21367,Python Data Structures
21367,Artificial Intelligence
21367,MOS Transistors
21367,Introduction to Power Electronics
21367,Embedded Hardware and Operating Systems
21367,Advanced Converter Control Techniques
21367,Embedded Hardware and Operating Systems
21367,Internet of Things
21367,Python Data Structures
21367,Artificial Intelligence
21368,Cryptography 
21368,Algorithms
21368,R Programming
21368,Machine Learning
21368,Python Data Structures
21368,Artificial Intelligence
21369,R Programming
21369,"Tables, Data & Networking in iOS"
21369,Matrix Algebra for Engineers
21369,Introduction to Mathematical Thinking
21370,Getting and Cleani
21370,R Programming
21370,Programming with MATLAB
21370,The Data Scientist�s Toolbox
21370,Moralities of Everyday Life
21371,Machine Learning
21372,Python Data Structures
21373,Artificial Intelligence
21373,R Programming
21373,Programming with MATLAB
21373,The Data Scientist�s Toolbox
21373,Introduction to Data Science in Python
21373,Deep Learning in Python
21374,Blockchain in Business
21374,MBA Essentials
21374,Presentation skills: Effective Presentation Delivery
21374,Introduction to Philosophy
